source,artist,audio_filepath,method,style,test_set,title,track_id,dataset,SAR,SIR,ISR,SDR
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/STO1/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",STO1,Pop/Rock,1,Sea Of Leaves,23,MUS2016,6.141641917393832,9.652456306183893,9.09373678667783,5.0495776001372565
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/STO1/Test/024 - Leaf - Come Around/vocals.wav,STO1,Pop/Rock,1,Come Around,24,MUS2016,4.8919340405164675,9.537549010560689,6.843001593722428,4.262717011158382
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/STO1/Test/025 - Leaf - Wicked/vocals.wav,STO1,Pop/Rock,1,Wicked,25,MUS2016,4.887913576109294,12.81453471015687,7.035684513008416,4.633721209054027
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/STO1/Test/026 - Louis Cressy Band - Good Time/vocals.wav,STO1,Pop/Rock,1,Good Time,26,MUS2016,2.6323736385329792,4.067506123711722,7.061879957633572,2.059320909476173
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/STO1/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,STO1,Rap,1,Knockout,27,MUS2016,7.452586358334356,8.565924248908772,9.419315700316329,5.2850113694489576
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/STO1/Test/028 - Motor Tapes - Shore/vocals.wav,STO1,Pop/Rock,1,Shore,28,MUS2016,4.867809145734093,6.555498961462304,8.452378102173247,3.5651899940081657
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/STO1/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,STO1,Pop/Rock,1,Pray For The Rain,29,MUS2016,6.202415621162998,6.3857852043331205,9.676553667300055,4.19285646340146
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/STO1/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,STO1,Jazz,1,A Reason To Leave,30,MUS2016,6.335250597611895,9.863236070303586,9.495251253710176,5.12528490150197
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/STO1/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,STO1,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,4.142414141882858,5.317990800339716,10.998296075843628,2.6775289715097816
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/STO1/Test/032 - Raft Monk - Tiring/vocals.wav,STO1,Pop/Rock,1,Tiring,32,MUS2016,1.1085193993550937,6.870267912354375,3.0982582785603734,2.0232317517967195
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/STO1/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,STO1,Pop/Rock,1,Kaathaadi,33,MUS2016,6.037754969976237,9.920657842497103,8.913140942350761,5.046201071362444
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/STO1/Test/034 - Secretariat - Over The Top/vocals.wav,STO1,Pop/Rock,1,Over The Top,34,MUS2016,4.1418741395154655,7.380167118551203,7.785048072488776,3.5614890762696616
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/STO1/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,STO1,Pop/Rock,1,What Have You Done To Me,35,MUS2016,7.035095976400293,12.6583984321395,9.354606137262516,6.045896086097394
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/STO1/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,STO1,Pop/Rock,1,Mike's Sulking,38,MUS2016,3.941831646521096,1.644939184478732,6.184062827589692,1.65315671035395
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/STO1/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,STO1,Pop/Rock,1,Lost My Way,39,MUS2016,3.8746411484082364,3.6885042776339807,5.168155483156134,2.3601011746223426
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/STO1/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,STO1,Pop/Rock,1,Back Home To Blue,40,MUS2016,6.060007604250241,5.610272491772291,9.18425760170678,3.8743718230497928
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/STO1/Test/041 - The Mountaineering Club - Mallory/vocals.wav,STO1,Pop/Rock,1,Mallory,41,MUS2016,5.206661206289996,6.4651238353615,8.326428963292669,3.8605853321688426
vocals,The Wrong'Uns,/vol/vssp/maruss/data2/MUS2017/STO1/Test/042 - The Wrong'Uns - Rothko/vocals.wav,STO1,Pop/Rock,1,Rothko,42,MUS2016,7.520711250353992,12.539204293235269,9.816326203175937,6.286073239741897
vocals,Traffic Experiment,/vol/vssp/maruss/data2/MUS2017/STO1/Test/045 - Traffic Experiment - Sirens/vocals.wav,STO1,Pop/Rock,1,Sirens,45,MUS2016,1.6724179257418208,5.271305759003999,4.73198054048813,2.3471492076932474
vocals,Triviul,/vol/vssp/maruss/data2/MUS2017/STO1/Test/046 - Triviul - Dorothy/vocals.wav,STO1,Pop/Rock,1,Dorothy,46,MUS2016,4.980695520315715,10.35361401418063,5.674116187805165,3.985599058856948
vocals,Voelund,/vol/vssp/maruss/data2/MUS2017/STO1/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav,STO1,Pop/Rock,1,Comfort Lives In Belief,47,MUS2016,3.3273406823069145,3.961840647017044,4.3448129067332415,2.355638159954596
vocals,We Fell From The Sky,/vol/vssp/maruss/data2/MUS2017/STO1/Test/048 - We Fell From The Sky - Not You/vocals.wav,STO1,Heavy Metal,1,Not You,48,MUS2016,-1.5019501423349746,5.846202057390255,3.321958261734373,1.32173425426777
vocals,Young Griffo,/vol/vssp/maruss/data2/MUS2017/STO1/Test/049 - Young Griffo - Facade/vocals.wav,STO1,Heavy Metal,1,Facade,49,MUS2016,2.6521850332178176,5.232423646545056,5.885638955548003,2.7029887242448045
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/STO1/Test/050 - Zeno - Signs/vocals.wav,STO1,Pop/Rock,1,Signs,50,MUS2016,6.132625235326562,8.246998949841219,8.494148312623839,4.534091023765393
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/STO2/Test/001 - ANiMAL - Clinic A/vocals.wav,STO2,Rap,1,Clinic A,1,MUS2016,3.5748020618014653,-0.7283147205791719,5.230725916677086,0.7916316169606592
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/STO2/Test/002 - ANiMAL - Rockshow/vocals.wav,STO2,Rap,1,Rockshow,2,MUS2016,5.549823898470132,7.143562124365042,9.215022273622212,4.208625452511633
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/STO2/Test/003 - Actions - One Minute Smile/vocals.wav,STO2,Pop/Rock,1,One Minute Smile,3,MUS2016,8.396864282084007,7.035547757769668,9.416074983639852,5.281616641868479
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/STO2/Test/004 - Al James - Schoolboy Facination/vocals.wav,STO2,Pop/Rock,1,Schoolboy Facination,4,MUS2016,6.101055405641503,8.22517549291244,6.724350027310458,4.368368979028853
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/STO2/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,STO2,Country,1,Milk Cow Blues,5,MUS2016,6.173219783201491,3.7963306257503935,11.666403096895248,2.831566690503668
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/STO2/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,STO2,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,7.981939320399282,9.924091131860765,11.585614172646775,6.157754614768951
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/STO2/Test/007 - BKS - Too Much/vocals.wav,STO2,Pop/Rock,1,Too Much,7,MUS2016,5.911466303205256,12.432326459068852,7.568010684483124,5.059626869735887
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/STO2/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,STO2,Pop/Rock,1,Children Of No-one,8,MUS2016,5.8132739717272095,8.931076019995887,8.769569562781243,4.88965034861008
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/STO2/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,STO2,Pop/Rock,1,Stitch Up,9,MUS2016,5.480454731254642,8.699679920319497,7.611912359683286,4.418601288133615
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/STO2/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,STO2,Pop/Rock,1,A Place For Us,10,MUS2016,4.998535529938155,7.245564399043449,5.914426672246886,3.7612152459529296
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/STO2/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,STO2,Heavy Metal,1,Bannockburn,11,MUS2016,0.7854902075167952,2.944298041159898,2.9930927389167388,1.546111970672577
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/STO2/Test/012 - Dark Ride - Burning Bridges/vocals.wav,STO2,Heavy Metal,1,Burning Bridges,12,MUS2016,2.5867218689139886,9.681737862906864,4.397251812991821,2.9538382523802555
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/STO2/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,STO2,Pop/Rock,1,Ghost Bitch,13,MUS2016,7.951127116814617,7.21316649410374,8.444529490734514,4.878626510877366
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/STO2/Test/014 - Fergessen - Back From The Start/vocals.wav,STO2,Pop/Rock,1,Back From The Start,14,MUS2016,6.703146945589223,8.318885580146437,9.171519897832018,4.768126071361492
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/STO2/Test/015 - Fergessen - The Wind/vocals.wav,STO2,Pop/Rock,1,The Wind,15,MUS2016,8.563928288194317,9.185530457112348,10.461564363042708,6.02686258394321
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/STO2/Test/016 - Forkupines - Semantics/vocals.wav,STO2,Pop/Rock,1,Semantics,16,MUS2016,4.121523090369609,10.494191035165164,6.3929465892737305,4.0252022290801825
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/STO2/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,STO2,Electronic,1,We Feel Alright,17,MUS2016,2.4287497587868594,2.4429357269524083,5.122926267592847,1.7542016260984792
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/STO2/Test/018 - Hollow Ground - Ill Fate/vocals.wav,STO2,Heavy Metal,1,Ill Fate,18,MUS2016,3.923950278174072,11.91971891850061,6.243307318487054,4.210286343497454
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/STO2/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,STO2,Heavy Metal,1,The English Actor,19,MUS2016,5.86614981050996,11.304914134076931,7.624513637927752,4.888784123498311
vocals,James May,/vol/vssp/maruss/data2/MUS2017/STO2/Test/020 - James May - Dont Let Go/vocals.wav,STO2,Pop/Rock,1,Dont Let Go,20,MUS2016,5.275869119406981,5.62375421738891,8.713624583289896,3.3132109273845467
vocals,James May,/vol/vssp/maruss/data2/MUS2017/STO2/Test/021 - James May - On The Line/vocals.wav,STO2,Pop/Rock,1,On The Line,21,MUS2016,5.878367437481207,10.566584017339784,8.166657666402413,4.848876373890096
vocals,Johnny Lokke,/vol/vssp/maruss/data2/MUS2017/STO2/Test/022 - Johnny Lokke - Promises & Lies/vocals.wav,STO2,Pop/Rock,1,Promises & Lies,22,MUS2016,6.25411866259339,9.290548437498447,9.601617891266203,5.187748959649548
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/STO2/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",STO2,Pop/Rock,1,Sea Of Leaves,23,MUS2016,6.369279928785772,8.644446699081655,9.295056386364724,4.975271188392568
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/STO2/Test/024 - Leaf - Come Around/vocals.wav,STO2,Pop/Rock,1,Come Around,24,MUS2016,3.3236629977453456,9.105781758376024,5.4301480995577975,3.3701479860020234
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/STO2/Test/025 - Leaf - Wicked/vocals.wav,STO2,Pop/Rock,1,Wicked,25,MUS2016,4.909131284334485,10.71891800947135,7.23777255694091,4.594735620989232
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/STO2/Test/026 - Louis Cressy Band - Good Time/vocals.wav,STO2,Pop/Rock,1,Good Time,26,MUS2016,3.567976982381877,3.462943893057181,7.473863303127643,2.12142692752079
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/STO2/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,STO2,Rap,1,Knockout,27,MUS2016,7.1348802051181455,8.198930214394405,8.262046917714377,4.9258697790294494
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/STO2/Test/028 - Motor Tapes - Shore/vocals.wav,STO2,Pop/Rock,1,Shore,28,MUS2016,4.836649549021735,3.59575396894924,7.497378119176878,2.4989905542523427
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/STO2/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,STO2,Pop/Rock,1,Pray For The Rain,29,MUS2016,6.2202900795735845,6.637262841675669,9.577967699061187,4.327021771548837
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/STO2/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,STO2,Jazz,1,A Reason To Leave,30,MUS2016,6.183312075595479,10.023035532033855,8.887863765365271,5.042866524362247
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/STO2/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,STO2,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,3.9596056007050415,5.335973680083971,10.683109848160397,2.761959307512697
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/STO2/Test/032 - Raft Monk - Tiring/vocals.wav,STO2,Pop/Rock,1,Tiring,32,MUS2016,0.6713024761308686,5.083315036634032,2.8055254246010763,1.8370277042602476
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/STO2/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,STO2,Pop/Rock,1,Kaathaadi,33,MUS2016,4.480988635037195,10.337132395001863,6.777348009547928,4.161121201969595
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/STO2/Test/034 - Secretariat - Over The Top/vocals.wav,STO2,Pop/Rock,1,Over The Top,34,MUS2016,4.074115406367802,7.676032825385324,7.102565528849392,3.3632061271764964
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/STO2/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,STO2,Pop/Rock,1,What Have You Done To Me,35,MUS2016,7.490426386116406,10.4923741696543,9.617526282829727,5.886645543672412
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/STO2/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,STO2,Pop/Rock,1,Mike's Sulking,38,MUS2016,2.8788288596800187,2.222067658716645,5.385921829139964,1.7450409228933728
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/STO2/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,STO2,Pop/Rock,1,Lost My Way,39,MUS2016,4.010956480622103,3.0945627956931188,5.078980723296205,2.2195721776583923
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/STO2/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,STO2,Pop/Rock,1,Back Home To Blue,40,MUS2016,5.08565551981013,7.0457736004380225,7.270844304745872,3.8498079156832383
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/STO2/Test/041 - The Mountaineering Club - Mallory/vocals.wav,STO2,Pop/Rock,1,Mallory,41,MUS2016,4.01684251367091,7.852175789877857,7.300024953722622,3.7063221578912526
vocals,The Wrong'Uns,/vol/vssp/maruss/data2/MUS2017/STO2/Test/042 - The Wrong'Uns - Rothko/vocals.wav,STO2,Pop/Rock,1,Rothko,42,MUS2016,7.464118196223702,11.764148198011739,9.664628097725434,6.188472829252524
vocals,Traffic Experiment,/vol/vssp/maruss/data2/MUS2017/STO2/Test/045 - Traffic Experiment - Sirens/vocals.wav,STO2,Pop/Rock,1,Sirens,45,MUS2016,0.5480558540948679,4.928860045978557,3.606125820124248,1.9205572440927277
vocals,Triviul,/vol/vssp/maruss/data2/MUS2017/STO2/Test/046 - Triviul - Dorothy/vocals.wav,STO2,Pop/Rock,1,Dorothy,46,MUS2016,4.950349405235568,9.039339255988557,5.419037836677124,3.7563081224065655
vocals,Voelund,/vol/vssp/maruss/data2/MUS2017/STO2/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav,STO2,Pop/Rock,1,Comfort Lives In Belief,47,MUS2016,2.8347593782324534,2.9867650920247693,3.6241813611884157,1.979104514014968
vocals,We Fell From The Sky,/vol/vssp/maruss/data2/MUS2017/STO2/Test/048 - We Fell From The Sky - Not You/vocals.wav,STO2,Heavy Metal,1,Not You,48,MUS2016,-1.2821454440050717,6.447283877199931,3.201672388072483,1.4664087209413623
vocals,Young Griffo,/vol/vssp/maruss/data2/MUS2017/STO2/Test/049 - Young Griffo - Facade/vocals.wav,STO2,Heavy Metal,1,Facade,49,MUS2016,3.7768303362839215,5.872964283806776,6.3912682835134245,3.2550981492496947
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/STO2/Test/050 - Zeno - Signs/vocals.wav,STO2,Pop/Rock,1,Signs,50,MUS2016,6.282508546760246,6.019135849709093,8.333529348697134,4.102506489079303
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/001 - ANiMAL - Clinic A/vocals.wav,UHL1,Rap,1,Clinic A,1,MUS2016,3.91863603637294,1.2490041081428251,8.78850164204657,0.9899571722997664
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/002 - ANiMAL - Rockshow/vocals.wav,UHL1,Rap,1,Rockshow,2,MUS2016,6.087940452363332,7.244571891048347,13.93064684161654,4.1435181763466735
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/003 - Actions - One Minute Smile/vocals.wav,UHL1,Pop/Rock,1,One Minute Smile,3,MUS2016,5.6489222266032275,8.870905160967663,8.455465260236801,4.91138062437418
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/004 - Al James - Schoolboy Facination/vocals.wav,UHL1,Pop/Rock,1,Schoolboy Facination,4,MUS2016,6.061783591499358,10.92947043418651,9.001782621768431,5.237653966991527
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,UHL1,Country,1,Milk Cow Blues,5,MUS2016,6.302682739631969,9.139625199619717,15.08999416644182,5.025508714188717
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,UHL1,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,7.844891230778106,11.418935918251275,12.152608081489337,6.36074440152679
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/007 - BKS - Too Much/vocals.wav,UHL1,Pop/Rock,1,Too Much,7,MUS2016,7.445821046230129,14.06224179574692,11.387121370502193,6.752122384457352
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,UHL1,Pop/Rock,1,Children Of No-one,8,MUS2016,6.3573536437504545,11.714029652602012,11.068245318668783,5.8812131147851865
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,UHL1,Pop/Rock,1,Stitch Up,9,MUS2016,6.066887594206261,12.39822953946497,10.570871446269496,5.743492645771754
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,UHL1,Pop/Rock,1,A Place For Us,10,MUS2016,2.3506552600649417,11.514852702026205,4.7054459586581485,3.2137129777338385
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,UHL1,Heavy Metal,1,Bannockburn,11,MUS2016,0.8098161211769427,4.881288228285578,2.9936596011994316,1.7192353244737792
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/012 - Dark Ride - Burning Bridges/vocals.wav,UHL1,Heavy Metal,1,Burning Bridges,12,MUS2016,2.2453622004330662,10.874106068538179,5.24219608986539,3.2516865604849765
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,UHL1,Pop/Rock,1,Ghost Bitch,13,MUS2016,8.038835602664665,12.41117158522897,11.343796102269154,6.6463367875683295
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/014 - Fergessen - Back From The Start/vocals.wav,UHL1,Pop/Rock,1,Back From The Start,14,MUS2016,7.7121814269826485,11.467286667877385,11.237489082133381,6.073529793076501
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/015 - Fergessen - The Wind/vocals.wav,UHL1,Pop/Rock,1,The Wind,15,MUS2016,8.037893394754768,10.04770152242668,12.969261597674118,6.219698585761753
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/016 - Forkupines - Semantics/vocals.wav,UHL1,Pop/Rock,1,Semantics,16,MUS2016,4.075661228513544,15.48177301475276,7.298657257838044,4.6174122150805585
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,UHL1,Electronic,1,We Feel Alright,17,MUS2016,1.9739058082906569,6.4521035920519685,6.812128333124808,2.3397419081962174
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/018 - Hollow Ground - Ill Fate/vocals.wav,UHL1,Heavy Metal,1,Ill Fate,18,MUS2016,4.5958303765279345,10.976579643434114,8.258720491995117,4.832379048331744
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,UHL1,Heavy Metal,1,The English Actor,19,MUS2016,6.339367563311157,12.760059429809088,9.24418220968536,5.453327778176853
vocals,James May,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/020 - James May - Dont Let Go/vocals.wav,UHL1,Pop/Rock,1,Dont Let Go,20,MUS2016,5.099214775807742,8.820524261334876,11.861704948356323,4.248680355555448
vocals,James May,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/021 - James May - On The Line/vocals.wav,UHL1,Pop/Rock,1,On The Line,21,MUS2016,6.670693248123237,13.468523603560364,10.536003472810824,5.921799928149722
vocals,Johnny Lokke,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/022 - Johnny Lokke - Promises & Lies/vocals.wav,UHL1,Pop/Rock,1,Promises & Lies,22,MUS2016,6.033043531938884,10.834667595950787,12.982056144455418,5.490729004408202
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/UHL1/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",UHL1,Pop/Rock,1,Sea Of Leaves,23,MUS2016,5.916729964736701,11.168145068089595,11.215002128094502,5.546985442783674
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/024 - Leaf - Come Around/vocals.wav,UHL1,Pop/Rock,1,Come Around,24,MUS2016,4.223652579475945,10.932679893467064,6.615722182348832,4.065756967413572
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/025 - Leaf - Wicked/vocals.wav,UHL1,Pop/Rock,1,Wicked,25,MUS2016,5.189878719608179,14.732418680721366,8.818600761436354,5.316323255952447
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/026 - Louis Cressy Band - Good Time/vocals.wav,UHL1,Pop/Rock,1,Good Time,26,MUS2016,4.578496614015048,6.803701339650986,13.116676668363686,3.22208171746661
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,UHL1,Rap,1,Knockout,27,MUS2016,8.019920035536824,9.818291090752831,13.533768954450064,6.2677773213755525
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/028 - Motor Tapes - Shore/vocals.wav,UHL1,Pop/Rock,1,Shore,28,MUS2016,5.576896000522926,9.803126790470591,8.645362320499316,4.564821290550281
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,UHL1,Pop/Rock,1,Pray For The Rain,29,MUS2016,6.240309181823482,10.585930435804473,10.482722669216065,5.430932364164816
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,UHL1,Jazz,1,A Reason To Leave,30,MUS2016,7.9331856698351375,16.609235336344906,13.192868076516426,7.3992151580010965
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,UHL1,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,5.341276121217733,10.566010131834897,14.56275249838773,4.7127593670837316
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/032 - Raft Monk - Tiring/vocals.wav,UHL1,Pop/Rock,1,Tiring,32,MUS2016,-0.540705488551675,6.381295834370012,2.773671369382636,1.7410522699965552
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,UHL1,Pop/Rock,1,Kaathaadi,33,MUS2016,7.459260229715079,16.470054665495542,10.337650030958713,6.736806263098027
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/034 - Secretariat - Over The Top/vocals.wav,UHL1,Pop/Rock,1,Over The Top,34,MUS2016,5.243655565359826,9.58053774471255,11.727777272740578,4.447741208347875
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,UHL1,Pop/Rock,1,What Have You Done To Me,35,MUS2016,7.908396334236963,12.329720326901061,13.163403558085944,6.991694035304249
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,UHL1,Pop/Rock,1,Mike's Sulking,38,MUS2016,1.758383757285701,7.8827924503787425,5.443757818684012,2.850900702586245
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,UHL1,Pop/Rock,1,Lost My Way,39,MUS2016,3.263019838193228,6.054417590286204,6.363055529126179,2.955473089993589
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,UHL1,Pop/Rock,1,Back Home To Blue,40,MUS2016,5.268530013905176,12.979076288303348,9.550013562676227,5.35587960997497
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/UHL1/Test/041 - The Mountaineering Club - Mallory/vocals.wav,UHL1,Pop/Rock,1,Mallory,41,MUS2016,7.720264840068908,12.856331383467216,14.076994414108071,6.874303880739009
